"X1","X2","set"
-0.866347265593677,-0.455212059757886,3
-2.33478525531402,2.99437891580827,3
-0.953402724770415,-0.146163937342075,3
-2.22194624471415,0.92861327091437,3
0.134059276030772,-0.474194004873851,3
-0.149498444637737,2.14931861047076,3
0.398088171114402,1.3270808636021,3
-0.698027927517702,0.296852750894399,3
-0.333182908246644,-0.937457173098965,3
-1.12163519615699,1.27313487210605,3
0.292656747287914,-0.436824794576686,3
-0.40168983606336,0.213851096531448,3
0.239899243889929,2.00507853341664,3
0.604196231363679,0.616936864351155,3
1.56813072594283,0.0948920598543181,3
0.0308386798123313,-2.09443819687309,3
0.223746351741947,0.516853919526527,3
0.0176822687458065,1.14198384492235,3
2.14791164569522,1.56169950427286,3
0.513076907272859,0.774203473893191,3
-1.6311283658667,-0.951824439765425,3
-0.528057332053834,-0.724968701153796,3
1.53325721406052,0.810301028515612,3
-1.76777156289451,0.34855676615903,3
-2.03204738212945,0.391174220116097,3
-0.477691901190276,-0.502759133220549,3
-0.00925532361926343,-0.168519423336601,3
-0.505994628538876,-0.0452038939292528,3
-0.563251160081979,0.834771683705238,3
-0.512712555609944,-0.356727696627103,3
-0.208161847384087,-0.777788736385254,3
-0.17822021410786,0.693540984910983,3
-1.34372670976129,-0.165738012253061,3
-0.70557270704338,-0.275729881555796,3
0.527572913194085,-1.30879924030282,3
2.12692471307125,2.63661597595143,3
-0.569898218191601,0.817201678654867,3
1.76382811117994,0.343561876227981,3
1.23118419712824,0.350448819349719,3
-0.354344357225742,-0.0701472310746781,3
-2.1841579897896,-0.640551117867554,3
0.849557714216662,1.20720937760326,3
-1.18868456361069,-0.532549089814785,3
0.825953721207895,-0.397108934419211,3
-0.0502704372726343,1.67574000198485,3
-1.25251077112773,-0.00387699488644389,3
-0.660114463152134,-1.14990588533463,3
0.122213446797471,0.0149970944024913,3
-0.120891011259089,-0.73297152059984,3
-0.280297943028754,1.78043139443195,3
-0.93589442159094,-0.0516634481821615,3
-0.807884617286706,1.69371623461708,3
-1.31360302331335,0.280756858068531,3
1.20734626226909,1.01456370035639,3
-0.912025752826915,0.693020414032809,3
-0.127151801598142,-1.1469632757181,3
-0.778527861900548,0.663193138077586,3
1.02772560823642,-1.61989026661856,3
-0.735236525388962,0.553678409917019,3
0.0564566767999249,-1.41941051640642,3
-1.08836974690681,0.339709337036784,3
0.0929027585943521,-0.269818683873663,3
-0.27721226121287,1.00771853063836,3
1.77449707234678,-1.39389038371716,3
0.351806492578664,-0.242241325379294,3
-0.702415095902878,0.527547570655003,3
-0.862947576277545,-0.194449027932538,3
-0.806402046848862,1.01472095612372,3
0.0039542541276216,-0.225308432686207,3
-1.1704557499804,-0.983579031886609,3
-0.286147748817958,2.75032600371971,3
0.454364897267474,-0.0779150740786814,3
-0.384897809693236,0.46286115872986,3
-0.93780585025452,0.727256050224863,3
0.123056322562012,-0.873219200528094,3
-0.00851742803431776,0.122765411592658,3
-0.72038210019916,-0.295302855166734,3
0.838742933038309,-0.0164383164644973,3
-1.41718489184876,-1.49306494264008,3
-0.913949473336291,0.876009856564899,3
-1.38052602285011,-2.02345285029586,3
-1.13781448270627,-0.135183641980756,3
0.0281011300799643,-0.479857670593575,3
-0.0617333757455158,0.474417550832137,3
0.119802796515142,-0.527013201414994,3
0.621478353694128,0.456345695108078,3
0.127144541784706,1.31013849967595,3
0.214530493805754,1.10191969948928,3
-0.277393853972954,-1.59341620024794,3
1.71806959843406,-0.00793224201551074,3
0.539709943193193,1.16936662084758,3
0.513701051863646,0.121370400190986,3
-0.992523896862036,-1.46421816615243,3
-0.993042126958847,0.0817806761127621,3
-1.36546451388317,0.269302255953572,3
-0.136068217480122,1.22272234288407,3
-0.975235427279258,0.523345572332737,3
-0.888066282731732,0.395957447770589,3
-0.304936213421291,0.941800266472419,3
-0.858251960371472,-0.196434438546943,3
-0.715849169974463,2.1082360161556,3
0.237797404295555,2.23262159642534,3
0.897396117064195,1.27501351484752,3
-0.711994263307725,0.142649704335346,3
-0.83537406255262,-0.492738226358188,3
-2.07827958737572,0.373280359554124,3
1.94609408726002,1.12672587814476,3
-1.46807186876882,-0.905091289954025,3
-0.08421761918855,-1.00650989886428,3
