"X1","X2","set"
0.808966575622733,0.631018248516324,2
-1.09242747237572,0.739773683025057,2
-1.0018600726378,1.87456170936713,2
0.24722598281778,0.0707792957021811,2
-1.63597907219843,-0.740383393081916,2
-1.22568250018999,-0.729161583098182,2
0.689383118210622,-0.935024567647815,2
0.162861064911762,0.503837510304892,2
0.612670425113039,-0.632671343923066,2
-1.24429908187905,-0.432954075636554,2
0.139659421714402,-1.18811863162012,2
-0.505551220432698,1.08489301418603,2
-1.645220504092,-0.447785393419622,2
-1.09603570362605,-0.446533060720234,2
0.0397745954840441,1.72882949384101,2
0.667282192869671,-0.798980103121604,2
0.519405012383939,0.759054921647147,2
-0.0525248109079539,-0.594151378609622,2
1.01855417576727,0.0017654672904549,2
0.463864869910444,0.0857388427739624,2
-0.595413948073937,1.31884474861999,2
0.672884554354318,0.177992532219794,2
1.00704863903583,1.45096628656803,2
-0.987451757466627,-1.054648866311,2
-0.0794745892555387,-2.25211864096626,2
0.818662053120112,-0.780520699845783,2
-1.05353736873911,0.954876168039136,2
0.207093942187085,0.965179137696066,2
0.482733598352027,0.391753263342554,2
1.4891297747428,-0.118714127732653,2
0.92582000452482,-1.35033904010214,2
-1.1222214278926,0.494697770430245,2
0.284459131983271,-0.106401808130123,2
0.739087632691154,0.918657584856787,2
-0.521253679950637,-1.6165535604642,2
0.81608403248174,1.34604287266881,2
1.32026748880762,1.11067748782196,2
1.88260683234547,-0.591729534085028,2
1.07080708887174,-1.13557588355696,2
0.744804121032208,1.04558795548993,2
2.36065851219829,-0.804224958493636,2
0.114845462175127,0.910386988349113,2
-0.513045537672703,-0.395887020124787,2
1.20351392586791,0.943129995397493,2
-1.48467769289714,0.0821652039615846,2
0.054602558319442,1.48880657292932,2
-0.904457679348635,-1.07366412556123,2
0.68816886965858,-0.606739930061157,2
-2.20746985443873,-2.39783786805438,2
1.51692268963074,0.73153778252928,2
-0.880575301714616,-0.270162330874711,2
0.26015061609799,-1.40518854851284,2
1.49712977781253,1.03912916548626,2
-2.17097262665683,-0.926842733186503,2
0.589646072745738,0.607580459312592,2
1.10114535533455,-0.840268184240118,2
-0.554263433488285,-0.0565560326447652,2
-1.01832793088741,-0.301982924413251,2
0.609752760189059,1.57051213157072,2
0.0694683115916364,1.48179151866017,2
-1.03598736678052,0.899171473991065,2
-0.431703005735582,-1.17575392017574,2
1.05177886476664,0.974240713873559,2
0.587885364637583,-0.749043532758042,2
-0.326493762565764,-1.38099474841699,2
1.19685017815632,0.366902108299949,2
-0.0530172413762899,-0.421365007522819,2
-0.681858566973722,-0.856768979433506,2
-1.23012575406319,0.876494403297044,2
0.210195178335135,0.8528483459794,2
-0.70281418846235,1.04548350490511,2
0.70746279659266,0.946575394850978,2
-1.71130557203397,-0.386094596322103,2
-1.0947614041282,-1.06899803063437,2
-0.92692636967405,-0.985379342958233,2
-2.3282556841095,-0.334386833209217,2
-0.641654246910111,0.348522140469331,2
0.11100210577204,-0.909393949371976,2
0.387340595863805,-0.337515842084361,2
-1.20465261008088,-1.25213829432378,2
0.507408470922975,0.787268531860566,2
0.0505596146151644,-0.691629901621973,2
-2.37508590756662,-1.06140539472329,2
-0.179097288354821,-2.466895069186,2
0.307550484972215,0.501411528692365,2
-0.81776262467112,-1.35220353903712,2
1.48523768079313,-0.016195240450711,2
0.305323121081947,-1.1894740319867,2
-1.3762177066971,-0.115646308362927,2
0.446560725659434,-0.174661898474604,2
-1.28670663721413,0.577110649400516,2
1.32463336096183,0.642800757634045,2
-0.298505789336972,-0.516472636270041,2
1.62295163014549,-0.312156663166102,2
0.0348333797363774,0.589839245989771,2
0.0644697100676674,0.823265049986204,2
-1.48425769456148,-1.56895837908448,2
-0.91688528722492,-0.723933189853162,2
0.96067115228411,-0.432464792421188,2
