"X1","X2","set"
-1.18655534600888,-1.19221756278349,4
0.835305998188051,1.26042274456548,4
0.386593657811609,1.1595089639743,4
0.837401840777735,-0.843427228361418,4
0.276078451246332,0.841553866578856,4
0.614451952963667,-1.04442848555479,4
-0.663476011298288,0.136338310359139,4
-1.10370087970442,-1.75401369968262,4
0.982868721305716,1.26995492379767,4
0.735023914940065,-0.327631238384162,4
-0.908949740566191,-0.18524839284469,4
-1.11792004712547,-0.207745113307267,4
-1.18159714246397,0.470018117675541,4
0.942039356423341,-0.505958577056135,4
-1.37062571975018,-2.12025969773116,4
-0.295550253211388,1.1781218284296,4
-3.14696499893518,-1.16518292338138,4
-0.422410478353483,-1.7259263442703,4
1.27012898197573,0.590820780996187,4
0.42694371644126,-0.822025949058483,4
0.101417837326546,-0.81939734417533,4
-1.14576278046764,-0.110274767232095,4
-1.35104219921549,-1.25990850676561,4
1.00788271124294,-1.19381970766063,4
-1.41106974524991,-0.311698245593229,4
-0.494801674846451,-0.601685773305251,4
0.432373444187605,-0.616140416674922,4
0.547694561402214,1.8097270069524,4
-2.14675866450185,-0.508902909991825,4
-0.356099132523907,1.02271504514232,4
-0.638281436655339,-2.32005294953796,4
0.146316458041924,-1.55450923818917,4
1.6621673220812,1.07829582329939,4
-0.927164335653682,0.937842439833521,4
0.573021016895533,1.41790650162497,4
-1.74670480978668,-1.31980987112759,4
0.259402187833119,-1.65265243613068,4
-1.61043373571107,-1.06168021204214,4
0.412000776730171,0.203689779545932,4
0.0853755326548395,0.232286695398185,4
-0.586527480103523,0.32391785837436,4
-1.86751580195796,-1.49789561013369,4
-0.347279136275187,0.581481001959594,4
0.761704555853131,-0.675381145426566,4
-0.566822524391384,1.25536546242583,4
1.46910943149702,-1.06398737496387,4
1.29019887897914,-0.210276783575016,4
0.121987251716808,-0.118206783374495,4
0.138738176918905,-0.611418995449405,4
1.55992951438168,-0.81510146845692,4
-0.512363011351286,0.0871912406059442,4
-1.26250098315352,-0.27355799767095,4
-0.169109580752773,0.159032508801414,4
0.595765290978735,0.465368487083284,4
-0.681359899635878,0.921620379179768,4
0.10399382542676,-1.54765878709119,4
-1.39526753808662,-1.83870316276996,4
0.369124407809375,0.0165873636050403,4
0.0355922091815602,-0.869139897247812,4
-0.0405277929940491,0.425087648041021,4
0.595477459928614,1.14556360542385,4
0.9169236656061,0.42756666881088,4
0.222108058582215,-0.674457712348841,4
-0.617954055946883,0.732452459470991,4
0.929578145296147,0.507727516674891,4
0.521941251180017,-0.72947048407734,4
0.339924808784241,-0.0235478498493187,4
-1.33724774014587,-0.531386312184354,4
0.234861949307843,-0.340399451655294,4
-2.1371555895083,-2.09358198768124,4
2.53743901055571,0.771601916441871,4
0.829485351623521,1.16977742943607,4
-1.36297367607697,-2.364066887394,4
-1.60056288810645,-0.41539986839344,4
-0.563818236529453,-0.205851563104084,4
1.00978688779572,-0.589150759969983,4
-0.0601495224783127,-0.318845532875752,4
0.475279019215804,1.93656946134316,4
0.999870568755668,0.688675445252316,4
-0.683704101858765,-0.803370169454228,4
1.1337459770024,0.658322710790236,4
-0.66290511884239,1.54738749346798,4
-0.563499565831658,-0.24011661060611,4
0.800312906450884,0.171369722898965,4
-0.45271474678219,-1.64537175279912,4
-2.0163093482575,-0.633865764287075,4
-0.163636922413645,1.03537185882666,4
-0.549158891395995,1.48893824250486,4
-0.703148361740352,-0.46192209856814,4
1.74580755740748,1.02344596599919,4
-0.26403115111966,-0.664549497364953,4
-0.820926804171118,0.394203264791544,4
1.01983523716894,1.52608071194187,4
0.666904396504673,-0.382642174209499,4
-1.74640563766877,-1.52145229892011,4
0.458625251593497,0.496776556670455,4
0.141311183117715,-0.20487573115863,4
-2.07908837271655,-1.04636153646463,4
-0.365692541311142,-1.51998554538911,4
-0.303172614830634,-1.1626769452413,4
1.00464128026309,1.54926991368595,4
0.139035848238845,-0.181971886366139,4
-0.226306178867796,0.571468545428498,4
0.845376298008656,1.53136145954057,4
